"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","EMA21"
"24/03/2022","00:00:00","21,9500","22,9700","21,8500","22,8300","25,5900","21,4128"
"23/03/2022","00:00:00","21,3900","22,3000","21,2700","21,9900","25,5900","21,2711"
"22/03/2022","00:00:00","21,1000","21,6400","20,9800","21,4000","25,5900","21,1992"
"21/03/2022","00:00:00","20,7700","21,1500","20,5000","20,6700","25,5900","21,1791"
"18/03/2022","00:00:00","20,6600","21,3900","20,3700","21,2700","25,5900","21,2300"
"17/03/2022","00:00:00","20,6000","20,6700","19,9400","20,5600","25,5900","21,2260"
"16/03/2022","00:00:00","20,3500","20,9700","19,8900","20,5100","25,5900","21,2926"
"15/03/2022","00:00:00","19,6600","20,2300","19,5300","20,1600","25,5900","21,3709"
"14/03/2022","00:00:00","19,9200","20,4000","19,7200","19,7400","25,5900","21,4919"
"11/03/2022","00:00:00","20,4000","20,4000","19,7100","19,8500","25,5900","21,6671"
"10/03/2022","00:00:00","20,7900","20,9000","20,1300","20,1700","25,5900","21,8489"
"09/03/2022","00:00:00","20,2600","21,1500","20,0700","21,0400","25,5900","22,0167"
"08/03/2022","00:00:00","19,2200","20,4500","18,9500","20,1500","25,5900","22,1144"
"07/03/2022","00:00:00","20,0400","20,1300","18,9000","19,0400","25,5900","22,3109"
"04/03/2022","00:00:00","21,5100","21,6900","20,2000","20,2800","25,5900","22,6379"
"03/03/2022","00:00:00","22,0100","22,3600","21,5200","21,6300","25,5900","22,8737"
"02/03/2022","00:00:00","22,4000","22,4700","21,9500","22,1200","25,5900","22,9981"
"25/02/2022","00:00:00","22,7000","23,1900","22,5700","22,8700","25,5900","23,0859"
"24/02/2022","00:00:00","22,9600","23,0900","22,0900","22,8900","25,5900","23,1075"
"23/02/2022","00:00:00","23,0300","23,7500","22,9500","23,7500","25,5900","23,1293"
"22/02/2022","00:00:00","23,1400","23,1400","22,6400","22,8700","25,5900","23,0672"
"21/02/2022","00:00:00","22,9300","23,0500","22,4500","22,9100","25,5900","23,0869"
"18/02/2022","00:00:00","22,9200","23,4400","22,9200","22,9900","25,5900","23,1046"
"17/02/2022","00:00:00","23,1600","23,5600","22,8400","22,9000","25,5900","23,1161"
"16/02/2022","00:00:00","22,5900","23,7400","22,5200","23,1900","25,5900","23,1377"
"15/02/2022","00:00:00","22,6500","22,7900","22,4000","22,5800","25,5900","23,1324"
"14/02/2022","00:00:00","22,1800","22,9800","22,1800","22,5500","25,5900","23,1877"
"11/02/2022","00:00:00","22,0300","22,8200","21,9600","22,1500","25,5900","23,2515"
"10/02/2022","00:00:00","22,3800","22,6200","21,7600","21,9500","25,5900","23,3616"
"09/02/2022","00:00:00","24,1600","24,6700","24,1400","24,4000","25,5900","23,5028"
"08/02/2022","00:00:00","24,0200","24,5000","23,9100","24,0100","25,5900","23,4130"
